playerID,b_G,b_AB,b_R,b_H,b_2B,b_3B,b_HR,b_RBI,b_SB,b_CS,b_BB,b_SO,b_GIDP
juulhe01,2,2,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
juulhe02,9,9,1,2,0,0,0,0.0,0.0,0.0,0,0.0,0.0
kaaihki01,126,411,45,91,19,1,15,46.0,1.0,1.0,49,95.0,14.0
kaatji01,1004,1251,117,232,44,5,16,106.0,5.0,1.0,63,367.0,14.0
kaczmke01,4,4,0,0,0,0,0,0.0,0.0,1.0,1,1.0,0.0
kadinja01,11,26,5,7,2,1,0,4.0,0.0,0.0,4,5.0,0.0
kaforja01,22,24,3,3,0,0,0,0.0,0.0,0.0,0,7.0,0.0
kahdoik01,4,2,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0
kahlebo01,8,3,2,1,0,0,0,0.0,0.0,0.0,0,0.0,0.0
kahlege01,109,207,9,25,3,0,0,10.0,2.0,0.0,7,23.0,0.0
kahlni01,40,135,16,29,4,1,0,21.0,1.0,0.0,4,23.0,0.0
kahnlto01,285,3,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0
kahnow01,1,0,1,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
kahoemi01,410,1309,103,278,43,14,4,105.0,21.0,0.0,39,74.0,0.0
kainedo01,4,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
kaiseal01,155,481,58,104,15,7,3,38.0,16.0,0.0,34,82.0,0.0
kaisebo01,5,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
kaisedo01,58,68,2,4,0,0,0,2.0,0.0,0.0,1,38.0,0.0
kaisege01,78,177,10,23,5,1,0,12.0,1.0,0.0,9,98.0,0.0
kaiseje01,50,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
kalahjo01,1,5,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
kalbfch01,1,5,1,1,0,0,0,0.0,0.0,0.0,0,0.0,0.0
kalfabi01,3,4,0,0,0,0,0,0.0,0.0,0.0,0,2.0,0.0
kalinal01,2834,10116,1622,3007,498,75,399,1583.0,137.0,65.0,1277,1020.0,271.0
kalinfr01,7,7,0,0,0,0,0,1.0,0.0,0.0,2,0.0,2.0
kalisry01,153,387,52,95,18,5,4,36.0,16.0,5.0,27,92.0,12.0
kalliru01,50,66,7,11,0,0,0,3.0,0.0,0.0,6,24.0,0.0
kamiesc01,250,2,0,0,0,0,0,0.0,0.0,0.0,0,2.0,0.0
kaminro01,5,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
kammebo01,8,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
kammwi01,1693,5851,802,1643,348,85,29,826.0,126.0,84.0,824,405.0,0.0
kampik01,25,13,1,2,0,0,0,0.0,0.0,0.0,1,2.0,0.0
kampoal01,708,2182,272,531,94,20,45,284.0,22.0,1.0,244,360.0,55.0
kanefr01,4,11,2,2,0,1,0,2.0,0.0,0.0,0,0.0,0.0
kaneha01,15,30,1,3,0,0,0,1.0,0.0,0.0,2,6.0,0.0
kanehro01,340,796,103,192,23,3,6,47.0,17.0,10.0,35,80.0,15.0
kaneje01,8,25,3,5,0,0,0,2.0,0.0,0.0,2,0.0,0.0
kaneji01,55,145,16,35,3,3,0,22.0,5.0,0.0,12,16.0,0.0
kanejo01,261,824,118,181,21,11,7,59.0,53.0,0.0,76,110.0,0.0
kanejo02,14,56,6,10,1,0,0,3.0,0.0,0.0,0,3.0,0.0
kaneto01,2,2,0,0,0,0,0,0.0,0.0,0.0,2,0.0,1.0
kangju01,297,917,120,233,50,3,46,144.0,8.0,5.0,75,239.0,25.0
kantler01,87,113,7,24,0,1,0,7.0,0.0,0.0,6,30.0,0.0
kaplega01,1104,2983,443,799,176,16,82,386.0,77.0,30.0,269,480.0,68.0
kappehe01,105,394,54,106,14,11,4,51.0,33.0,0.0,25,78.0,0.0
kappejo01,60,223,30,51,8,1,1,22.0,12.0,0.0,20,2.0,0.0
kaprija01,2,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
karchma01,223,0,0,0,0,0,0,0.0,0.0,0.0,1,0.0,0.0
kardopa01,2,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
kargeed01,167,400,31,88,14,2,6,35.0,1.0,0.0,12,53.0,0.0
karinja01,32,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
karkoro01,939,2597,336,574,120,6,96,335.0,24.0,14.0,233,749.0,39.0
karlan01,197,95,10,16,1,0,0,6.0,0.0,0.0,8,22.0,3.0
karlobi01,2,5,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0
karlsc01,179,134,11,19,2,1,2,7.0,0.0,1.0,8,42.0,1.0
karnsbi01,5,7,1,1,0,0,0,0.0,0.0,0.0,0,3.0,0.0
karnsna01,67,8,1,1,0,0,1,1.0,0.0,0.0,0,4.0,1.0
karnuja01,7,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
karowma01,6,10,0,2,1,0,0,0.0,0.0,0.0,0,2.0,0.0
karpehe01,2,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
karpry01,16,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
karrbe01,265,392,43,96,20,0,2,47.0,3.0,0.0,26,58.0,0.0
karroer01,1755,6441,797,1724,324,11,284,1027.0,59.0,30.0,552,1167.0,181.0
karsast01,358,4,1,0,0,0,0,0.0,0.0,0.0,0,2.0,0.0
karstje01,138,145,10,13,1,0,0,4.0,0.0,0.0,8,79.0,0.0
karstjo01,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
kashita01,35,1,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0
kaskoed01,1077,3546,411,935,146,13,22,261.0,31.0,31.0,265,353.0,77.0
katama01,278,695,89,166,37,9,12,63.0,9.0,4.0,48,126.0,11.0
katolja01,50,149,19,20,2,1,1,9.0,2.0,0.0,13,28.0,0.0
kattra01,417,1071,92,248,29,4,32,120.0,2.0,2.0,74,164.0,34.0
katzbo01,6,4,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
kauffbe01,859,3094,521,961,169,57,49,454.0,234.0,33.0,367,313.0,0.0
kauffdi01,44,139,10,36,9,2,0,16.0,0.0,3.0,5,30.0,0.0
kaufmcu01,40,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
kaufmto01,260,414,62,91,19,1,9,57.0,4.0,0.0,28,82.0,0.0
kavan01,5,23,3,6,1,0,0,4.0,0.0,0.0,0,0.0,0.0
kavanch01,6,5,0,1,0,0,0,0.0,0.0,0.0,0,2.0,0.0
kavanle01,5,11,0,3,0,0,0,1.0,0.0,0.0,1,0.0,0.0
kavanma01,370,1033,138,257,47,20,10,122.0,26.0,22.0,118,122.0,0.0
kawakke01,52,65,2,7,1,0,0,1.0,0.0,0.0,6,22.0,1.0
kawasmu01,276,633,80,150,18,6,1,51.0,12.0,4.0,70,119.0,12.0
kayan01,16,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
kaybi01,25,60,8,20,1,1,0,7.0,0.0,0.0,0,11.0,0.0
kayeju01,3,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
kazaked01,218,605,69,165,22,6,11,71.0,0.0,0.0,52,45.0,18.0
kazante01,417,1329,118,288,49,9,14,116.0,4.0,8.0,90,163.0,35.0
kazmase01,19,39,2,8,1,0,0,2.0,0.0,0.0,5,14.0,0.0
kazmisc01,299,69,4,8,0,0,0,4.0,0.0,0.0,1,34.0,2.0
keaglgr01,46,1,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0
kealest01,139,26,1,3,0,0,1,3.0,0.0,0.0,0,15.0,2.0
kearnau01,1125,3606,522,914,187,13,121,494.0,33.0,21.0,475,898.0,115.0
kearnbo01,479,1356,131,316,66,3,27,133.0,9.0,12.0,67,235.0,32.0
kearnte01,8,19,0,5,0,1,0,1.0,0.0,0.0,1,1.0,0.0
kearnto01,27,99,11,20,2,1,0,8.0,0.0,0.0,2,14.0,0.0
kearsed01,11,26,2,5,0,0,0,2.0,1.0,0.0,3,1.0,1.0
keased01,6,23,1,2,0,0,0,0.0,0.0,0.0,0,4.0,0.0
keatibo01,1,4,0,1,0,0,0,0.0,0.0,0.0,0,3.0,0.0
keatich01,30,45,4,4,1,1,0,0.0,1.0,0.0,6,13.0,0.0
keatira01,133,247,23,42,4,0,1,17.0,2.0,0.0,13,79.0,0.0
keatlgr01,2,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
keckca01,62,61,2,8,1,0,0,2.0,0.0,1.0,4,29.0,0.0
keedypa01,29,59,10,12,4,0,3,4.0,1.0,1.0,4,19.0,0.0
keefebo01,75,107,11,10,2,1,0,10.0,0.0,0.0,11,42.0,0.0
keefeda01,98,107,9,22,1,1,0,3.0,1.0,1.0,4,17.0,0.0
keefege01,78,250,26,43,6,1,0,15.0,2.0,0.0,26,61.0,0.0
keefejo01,43,157,10,30,0,0,0,5.0,0.0,0.0,3,0.0,0.0
keefeti01,618,2083,248,390,60,38,12,134.0,13.0,0.0,175,411.0,0.0
keegabo01,136,196,14,32,2,1,0,19.0,0.0,0.0,14,31.0,8.0
keegaed01,14,3,0,0,0,0,0,0.0,0.0,0.0,0,2.0,0.0
keelebu01,33,51,3,6,0,0,0,0.0,1.0,0.0,2,20.0,0.0
keelewi01,2123,8591,1719,2932,241,145,33,810.0,495.0,0.0,524,136.0,0.0
keelybo01,2,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
keenaji01,527,1881,254,451,60,36,22,208.0,41.0,0.0,177,179.0,0.0
keenaji02,16,10,0,0,0,0,0,0.0,0.0,0.0,0,4.0,0.0
keenaki01,1,4,1,2,0,0,0,1.0,1.0,0.0,0,1.0,0.0
keenbi01,6,7,0,0,0,0,0,0.0,0.0,0.0,1,4.0,0.0
keeneha01,16,51,6,16,4,0,0,7.0,3.0,0.0,1,6.0,0.0
keeneje01,23,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
keenejo01,2,1,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0
keenvi01,165,230,18,34,4,0,0,12.0,1.0,1.0,8,70.0,0.0
keerlge01,6,23,2,3,0,0,0,3.0,0.0,0.0,0,2.0,0.0
keeseji01,16,17,3,5,1,0,0,3.0,0.0,0.0,1,4.0,0.0
keetori01,22,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
keffefr01,2,7,1,1,0,0,0,0.0,0.0,0.0,0,0.0,0.0
kehnch01,3,2,1,2,0,0,0,1.0,0.0,0.0,1,0.0,0.0
keifeka01,1,3,0,1,0,0,0,1.0,0.0,0.0,0,0.0,0.0
keislra01,56,25,4,5,2,0,1,2.0,0.0,0.0,0,7.0,0.0
keistbi01,621,2433,400,758,133,63,18,400.0,131.0,0.0,90,116.0,0.0
kekicmi01,238,209,11,25,1,1,0,12.0,0.0,0.0,5,51.0,0.0
kelake01,231,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
kelbge01,3,5,1,1,0,0,0,0.0,0.0,0.0,0,0.0,0.0
kelihmi01,5,7,1,0,0,0,0,0.0,0.0,0.0,0,5.0,0.0
kelleal01,6,3,1,1,0,0,0,1.0,0.0,0.0,0,1.0,0.0
kellebr01,78,11,1,2,0,0,0,1.0,0.0,0.0,1,6.0,0.0
kellech01,1170,3790,725,1085,166,72,189,760.0,45.0,23.0,784,499.0,50.0
kelledi01,189,125,3,12,2,0,0,3.0,0.0,0.0,4,70.0,1.0
kelledu01,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
kellefr01,47,120,14,20,3,1,3,12.0,0.0,0.0,18,20.0,2.0
kellefr02,122,247,25,57,9,3,8,37.0,0.0,1.0,26,36.0,9.0
kelleha01,147,232,16,50,9,0,0,25.0,0.0,0.0,5,14.0,1.0
kelleha02,53,39,4,9,1,0,0,0.0,0.0,0.0,3,8.0,2.0
kelleha03,25,54,4,11,5,0,1,5.0,0.0,0.0,3,3.0,1.0
kellejo01,1853,7006,1421,2220,358,194,65,1194.0,443.0,0.0,911,430.0,0.0
kellejo02,235,703,81,206,29,8,10,89.0,9.0,16.0,45,42.0,0.0
kellekr01,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
kelleky01,12,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
kellemi01,76,282,48,68,11,2,3,33.0,10.0,0.0,21,22.0,0.0
kellemi02,622,1081,108,230,32,6,0,65.0,9.0,10.0,74,133.0,37.0
kellemi03,16,10,0,0,0,0,0,0.0,0.0,0.0,0,3.0,1.0
kellere01,9,9,0,0,0,0,0,0.0,0.0,0.0,1,5.0,0.0
kellero01,11,2,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0
kellesh01,494,2,0,0,0,0,0,0.0,0.0,0.0,0,2.0,0.0
kelleto01,104,116,4,11,0,0,0,4.0,0.0,0.0,3,61.0,1.0
kelletr01,14,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
kellge01,1795,6702,881,2054,385,50,78,870.0,51.0,36.0,621,287.0,188.0
kellifr01,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
kellnal01,323,643,49,138,16,1,4,57.0,0.0,0.0,30,106.0,23.0
kellnwa01,3,1,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0
kelloal01,3,8,0,1,0,0,0,0.0,0.0,0.0,0,1.0,0.0
kellobi01,71,126,14,22,0,1,0,7.0,7.0,0.0,14,28.0,0.0
kellona01,5,17,4,2,1,0,0,0.0,0.0,0.0,1,5.0,0.0
kellsk01,75,213,24,47,8,3,0,17.0,5.0,1.0,14,18.0,4.0
kelluwi01,53,125,17,21,3,2,0,11.0,2.0,0.0,15,25.0,0.0
kellybi01,18,67,16,15,1,1,0,7.0,0.0,0.0,6,1.0,0.0
kellybi02,104,224,32,65,5,4,1,20.0,9.0,0.0,5,30.0,0.0
kellybi03,32,84,6,15,2,1,0,5.0,0.0,0.0,7,22.0,0.0
kellybo01,123,90,3,16,0,0,0,1.0,0.0,0.0,2,22.0,2.0
kellybr01,11,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
kellyca01,27,18,0,2,0,0,0,0.0,0.0,0.0,0,8.0,1.0
kellyca02,213,553,64,122,28,0,23,76.0,0.0,0.0,62,128.0,18.0
kellych01,3,10,1,1,0,1,0,0.0,0.0,0.0,0,3.0,0.0
kellydo01,585,1098,148,252,28,9,23,98.0,16.0,2.0,92,171.0,24.0
kellyed01,3,1,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0
kellyge01,1622,5993,819,1778,337,76,148,1020.0,65.0,43.0,386,694.0,0.0
kellyhe01,10,11,2,3,0,1,0,0.0,0.0,0.0,0,5.0,0.0
kellyji01,215,714,91,212,15,22,4,57.0,42.0,0.0,46,58.0,0.0
kellyjo01,122,469,48,106,17,3,1,5.0,0.0,0.0,10,26.0,0.0
kellyjo02,53,197,12,37,5,0,0,6.0,7.0,0.0,13,18.0,0.0
kellyjo03,376,1341,129,300,38,22,6,117.0,66.0,0.0,80,143.0,0.0
kellyjo04,97,228,19,70,16,3,1,39.0,0.0,0.0,8,14.0,0.0
kellyjo05,325,89,7,15,4,0,0,5.0,1.0,0.0,0,27.0,0.0
kellyke01,26,14,5,4,1,0,0,2.0,1.0,2.0,1,6.0,0.0
kellyki01,1456,5896,1357,1813,359,102,69,950.0,368.0,0.0,549,418.0,0.0
kellyki02,16,58,5,9,1,0,0,2.0,0.0,0.0,0,7.0,0.0
kellyme01,37,52,3,1,0,0,0,2.0,0.0,0.0,2,25.0,2.0
kellymi01,4,3,0,0,0,0,0,0.0,0.0,0.0,0,2.0,0.0
kellymi02,327,684,111,165,45,6,22,86.0,30.0,11.0,54,187.0,16.0
kellypa01,1385,4338,620,1147,189,35,76,418.0,250.0,118.0,588,768.0,97.0
kellypa02,3,7,0,2,0,0,0,0.0,0.0,0.0,0,4.0,0.0
kellypa03,681,1988,253,495,109,11,36,217.0,61.0,29.0,145,425.0,44.0
kellyre01,14,45,6,7,0,1,0,1.0,0.0,0.0,7,13.0,0.0
kellyre02,1,3,0,0,0,0,0,0.0,0.0,0.0,0,2.0,0.0
kellyro01,1337,4797,687,1390,241,30,124,585.0,235.0,84.0,317,862.0,113.0
kellyry01,17,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
kellysp01,17,42,3,6,2,1,0,1.0,1.0,0.0,3,14.0,0.0
kellyto01,49,127,11,23,5,0,1,11.0,0.0,0.0,15,22.0,3.0
kellyty01,118,158,21,32,8,1,3,21.0,0.0,0.0,20,36.0,3.0
kellyva01,111,298,25,66,10,1,4,24.0,0.0,2.0,27,45.0,3.0
kelsebi01,2,5,1,2,0,0,0,0.0,0.0,0.0,0,2.0,0.0
kelsobi01,119,34,1,2,0,0,0,0.0,0.0,0.0,1,21.0,0.0
keltnke01,1526,5683,737,1570,308,69,163,852.0,39.0,33.0,514,480.0,144.0
keltoda01,18,22,2,3,2,0,0,1.0,0.0,0.0,0,8.0,0.0
keltyjo01,59,207,24,49,10,2,1,27.0,10.0,0.0,22,42.0,0.0
kemmebi01,11,38,5,7,0,0,1,3.0,0.0,0.0,2,4.0,0.0
kemmeru01,302,265,13,34,3,0,2,16.0,0.0,0.0,23,113.0,7.0
kemmlru01,236,860,80,166,18,6,0,11.0,0.0,0.0,42,5.0,0.0
kemnedu01,9,4,0,1,0,0,0,0.0,0.0,0.0,0,0.0,0.0
kempma01,1750,6365,950,1808,338,37,287,1031.0,184.0,63.0,518,1641.0,184.0
kempst01,1168,4058,581,1128,179,25,130,634.0,39.0,24.0,576,605.0,114.0
kempto01,332,750,104,176,34,7,15,74.0,19.0,9.0,85,137.0,16.0
kendafr01,877,2576,170,603,86,11,31,244.0,5.0,5.0,189,240.0,83.0
kendaja01,2085,7627,1030,2195,394,35,75,744.0,189.0,89.0,721,686.0,176.0
kendeal01,10,23,0,4,1,0,0,1.0,0.0,0.0,1,0.0,2.0
kendrho01,1621,5950,792,1747,354,38,127,724.0,126.0,47.0,349,1102.0,193.0
kendrky01,259,374,23,52,9,1,1,9.0,0.0,0.0,18,158.0,4.0
kennaed01,2,8,1,1,1,0,0,0.0,0.0,0.0,0,1.0,0.0
kennaed02,41,118,14,35,4,2,1,20.0,1.0,5.0,14,8.0,0.0
kennead01,1691,5473,682,1488,288,42,80,571.0,179.0,62.0,401,839.0,108.0
kennear01,2,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
kennebi01,31,14,0,1,0,0,0,1.0,0.0,0.0,0,3.0,0.0
kennebi02,172,120,9,25,1,0,0,6.0,0.0,0.0,8,31.0,4.0
kennebo01,1483,4624,514,1176,196,41,63,514.0,45.0,50.0,364,443.0,151.0
kennebr01,414,1279,151,334,51,21,1,148.0,13.0,0.0,43,95.0,0.0
kennebr02,6,8,0,0,0,0,0,0.0,0.0,0.0,0,4.0,1.0
kennedo01,160,615,67,160,25,4,1,53.0,0.0,0.0,15,37.0,0.0
kenneed01,299,1105,142,225,20,13,5,23.0,1.0,0.0,47,0.0,0.0
kenneed02,13,48,6,10,1,1,0,0.0,0.0,0.0,1,0.0,0.0
kenneia01,372,321,21,42,11,1,1,18.0,0.0,0.0,33,154.0,3.0
kenneje01,465,1369,165,325,38,13,7,103.0,59.0,29.0,184,139.0,39.0
kenneji01,12,24,1,3,0,0,0,0.0,0.0,0.0,0,0.0,0.0
kennejo01,5,19,0,0,0,0,0,1.0,0.0,0.0,0,1.0,0.0
kennejo02,5,2,1,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0
kennejo03,856,2110,237,475,77,17,32,185.0,14.0,10.0,142,461.0,48.0
kennejo04,222,91,6,16,2,1,0,8.0,0.0,0.0,3,25.0,1.0
kenneju01,447,1041,114,258,29,6,4,95.0,12.0,9.0,124,142.0,25.0
kennemo01,255,301,25,46,6,0,1,26.0,0.0,0.0,11,77.0,2.0
kennera01,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
kennesn01,1,5,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0
kennete01,33,117,7,7,1,0,0,1.0,0.0,0.0,4,10.0,0.0
kennete02,1491,4979,474,1313,244,12,113,628.0,6.0,15.0,365,855.0,125.0
kenneve01,373,743,80,181,27,5,4,61.0,1.0,0.0,15,123.0,7.0
kensilo01,158,8,0,0,0,0,0,0.0,0.0,0.0,0,2.0,0.0
kented01,1,4,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
kentje01,2298,8498,1320,2461,560,47,377,1518.0,94.0,60.0,801,1522.0,224.0
kentma01,24,38,2,8,1,0,0,5.0,0.0,0.0,3,10.0,0.0
kentst01,34,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
kenwobi01,285,989,159,301,71,21,18,146.0,61.0,0.0,67,77.0,0.0
kenwodi01,125,251,12,54,6,1,4,13.0,0.0,3.0,10,42.0,4.0
keougjo01,332,863,95,212,26,5,9,81.0,9.0,9.0,87,75.0,20.0
keougma01,841,1796,256,434,71,23,43,176.0,26.0,19.0,164,318.0,19.0
keougma02,217,18,1,6,1,0,0,0.0,1.0,0.0,0,4.0,1.0
keplema01,601,2141,324,508,123,8,101,303.0,20.0,13.0,242,441.0,21.0
keppebo01,49,2,0,0,0,0,0,0.0,0.0,0.0,1,1.0,0.0
keppije01,818,2882,324,814,139,10,45,295.0,12.0,8.0,199,214.0,100.0
kepshku01,51,88,6,8,4,0,0,2.0,0.0,0.0,2,41.0,0.0
kerfech01,123,26,0,1,0,0,0,1.0,0.0,0.0,1,16.0,0.0
keriagu01,28,19,0,2,0,0,0,0.0,0.0,0.0,1,11.0,1.0
kerinjo01,557,2227,392,561,72,51,20,217.0,95.0,0.0,165,65.0,0.0
kerksbi01,25,12,1,1,0,0,0,0.0,0.0,0.0,1,6.0,0.0
kerlior01,3,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
kernajo01,2,8,1,3,0,0,0,1.0,0.0,0.0,0,0.0,0.0
kernbi01,8,16,1,4,0,0,1,1.0,0.0,0.0,0,3.0,0.0
kernege01,30,81,11,21,3,2,0,6.0,1.0,0.0,6,13.0,1.0
kernji01,416,9,0,0,0,0,0,0.0,0.0,0.0,1,7.0,0.0
kernsru01,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
kerrbu01,1067,3631,378,903,145,25,31,333.0,38.0,0.0,324,280.0,80.0
kerrdi01,143,275,40,60,8,5,0,21.0,4.0,2.0,28,26.0,0.0
kerrdo01,59,111,8,28,5,3,1,8.0,1.0,0.0,12,19.0,0.0
kerrijo01,131,10,0,0,0,0,0,0.0,0.0,0.0,0,7.0,0.0
kerrjo01,471,1457,172,388,59,13,6,145.0,26.0,16.0,115,92.0,0.0
kerrme01,1,0,1,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
kershcl01,364,662,44,105,11,1,1,37.0,1.0,0.0,33,200.0,15.0
kershja01,89,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
kerwida01,2,6,1,4,1,0,0,1.0,0.0,0.0,2,0.0,0.0
kessido01,2078,7651,899,1931,254,80,14,527.0,100.0,85.0,684,759.0,132.0
kessike01,11,27,4,7,1,0,1,3.0,0.0,0.0,4,4.0,1.0
kesslhe01,105,434,51,110,8,0,0,23.0,0.0,2.0,10,15.0,0.0
kesteri01,21,9,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0
ketchfr01,20,83,18,23,1,0,0,7.0,2.0,0.0,0,6.0,0.0
ketchgu01,6,4,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0
ketteph01,2,6,1,2,0,0,0,0.0,0.0,0.0,0,0.0,0.0
keuchda01,226,75,2,8,1,0,0,3.0,0.0,0.0,3,50.0,0.0
keupphe01,42,68,4,17,4,0,0,8.0,0.0,0.0,3,15.0,0.0
keyji01,471,2,0,0,0,0,0,0.0,0.0,0.0,0,2.0,0.0
keysebr01,51,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
khalisa01,164,488,39,107,20,3,2,37.0,5.0,4.0,53,86.0,14.0
kibbiho01,11,41,5,11,2,0,0,2.0,0.0,0.0,5,6.0,0.0
kibblja01,5,8,1,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
kickhmi01,20,6,0,1,1,0,0,0.0,0.0,0.0,0,1.0,0.0
kidama01,65,4,0,1,0,0,0,0.0,0.0,0.0,0,2.0,0.0
kieboca01,44,138,19,25,1,0,2,11.0,0.0,1.0,21,49.0,6.0
kiebosp01,53,125,17,29,5,0,2,13.0,0.0,0.0,17,28.0,2.0
kieckda01,50,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
kiefejo01,15,13,0,1,1,0,0,0.0,0.0,0.0,0,3.0,0.0
kiefema01,44,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
kiefest01,105,229,34,44,7,3,7,30.0,2.0,1.0,12,68.0,4.0
kiekhde01,30,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
kieltbo01,599,1792,257,456,105,6,53,253.0,21.0,6.0,246,372.0,49.0
kielyjo01,54,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
kielyle01,210,139,8,20,2,0,1,7.0,0.0,0.0,12,43.0,2.0
kienzbi01,76,332,84,87,16,10,0,9.0,0.0,0.0,26,0.0,0.0
kiermke01,729,2499,328,619,113,44,71,257.0,97.0,30.0,189,576.0,32.0
kiescbr01,260,306,34,76,10,1,16,46.0,1.0,0.0,30,76.0,8.0
kiescro01,63,125,8,25,1,1,1,7.0,0.0,0.0,11,45.0,3.0
kikucyu01,41,1,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0
kilbybr01,16,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
kildupe01,428,1384,163,374,62,28,4,159.0,28.0,15.0,134,132.0,0.0
kileda01,364,657,38,87,23,0,2,40.0,0.0,0.0,43,300.0,9.0
kileyjo01,15,58,9,12,2,2,0,0.0,0.0,0.0,4,1.0,0.0
kilgupa01,163,46,1,4,0,0,0,2.0,0.0,0.0,1,11.0,0.0
kilhupa01,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
kilkemi01,140,114,1,8,0,0,0,5.0,0.0,0.0,2,64.0,0.0
killebi01,1035,3150,237,751,86,21,4,240.0,39.0,8.0,113,159.0,0.0
killeev01,4,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
killefr01,335,998,151,241,28,17,11,127.0,9.0,0.0,131,216.0,0.0
killeha01,2435,8147,1283,2086,290,24,573,1584.0,19.0,18.0,1559,1699.0,243.0
killehe01,1,3,0,0,0,0,0,0.0,0.0,0.0,1,0.0,0.0
killere01,467,1537,181,381,61,16,3,116.0,57.0,18.0,128,138.0,0.0
killied01,220,609,56,127,18,9,0,52.0,6.0,0.0,16,101.0,0.0
killija01,14,24,0,1,1,0,0,1.0,0.0,0.0,2,0.0,0.0
kilomfr01,4,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
kilroma01,330,1062,163,236,24,17,1,103.0,67.0,0.0,118,88.0,0.0
kilromi01,4,9,1,2,0,0,0,1.0,0.0,0.0,1,2.0,0.0
kimbaco01,12,1,1,0,0,0,0,0.0,0.0,0.0,1,1.0,0.0
kimbage01,29,131,18,25,1,0,0,9.0,5.0,1.0,3,2.0,2.0
kimbane01,94,50,2,9,1,0,0,5.0,0.0,0.0,6,16.0,3.0
kimbeha01,34,16,0,4,0,0,0,0.0,0.0,0.0,1,2.0,0.0
