playerID,f_G,f_GS,f_InnOuts,f_PO,f_A,f_E,f_DP
mcneino01,5,0.0,0.0,8,1,2.0,0
mcnerje01,507,380.0,10516.0,2413,255,36.0,38
mcnicbr01,4,2.0,32.0,0,0,0.0,0
mcniced01,17,15.0,366.0,1,28,1.0,1
mcnulbi01,8,8.0,165.0,11,4,1.0,0
mcnulpa01,229,0.0,0.0,422,28,20.0,5
mcparfr01,1,0.0,12.0,0,2,1.0,0
mcphebi01,2134,0.0,56313.0,6556,6923,796.0,1188
mcpheda01,124,99.0,2666.0,95,167,10.0,24
mcphejo01,16,12.0,396.0,7,41,3.0,1
mcpheky01,10,3.0,79.0,3,1,0.0,0
mcquahe01,29,0.0,0.0,3,24,0.0,1
mcquaje01,6,0.0,0.0,8,0,1.0,0
mcquama01,5,0.0,96.0,7,6,2.0,1
mcquemi01,73,19.0,654.0,2,19,2.0,2
mcquemo01,417,0.0,10815.0,4189,161,120.0,205
mcquige01,273,92.0,2403.0,53,390,17.0,10
mcquige02,1529,0.0,0.0,13414,1074,113.0,1265
mcquigl01,161,0.0,0.0,313,10,10.0,0
mcquihu01,282,0.0,0.0,54,404,39.0,24
mcraeal01,15,2.0,108.0,3,4,0.0,0
mcraebr01,1307,1256.0,33727.0,3083,37,33.0,12
mcraeha01,516,475.0,11838.0,887,84,41.0,18
mcraeno01,22,0.0,102.0,3,7,2.0,1
mcrem01,1,0.0,24.0,2,0,0.0,0
mcreyke01,1469,1428.0,37697.0,3120,104,44.0,21
mcshape01,26,0.0,699.0,39,49,9.0,1
mcsortr01,46,0.0,1152.0,186,42,28.0,13
mcswepa01,4,0.0,96.0,7,6,8.0,0
mctamji01,813,0.0,21111.0,1542,151,161.0,39
mctigbi01,27,0.0,0.0,3,19,1.0,2
mcveyca01,606,145.0,14100.0,2690,351,320.0,98
mcveyge01,6,0.0,156.0,45,4,1.0,3
mcweedo01,206,0.0,0.0,43,226,16.0,6
mcwilla01,370,224.0,4675.0,85,275,13.0,22
meachbo01,462,403.0,10998.0,628,1144,78.0,250
meachru01,218,9.0,1029.0,30,54,3.0,8
meadch01,71,0.0,0.0,146,10,4.0,6
meadoau01,161,149.0,4018.0,271,3,4.0,1
meadobr01,336,122.0,2882.0,66,126,10.0,9
meadojo01,12,0.0,0.0,2,13,0.0,0
meadole01,490,0.0,0.0,84,850,52.0,39
meadolo01,39,16.0,544.0,39,1,0.0,0
meadoru01,1,0.0,0.0,0,0,0.0,0
meadsda01,67,2.0,265.0,4,10,1.0,1
meakige01,40,0.0,807.0,26,51,13.0,3
meanepa01,1,0.0,0.0,3,2,1.0,1
meansjo01,42,37.0,606.0,5,16,0.0,0
mearach01,3,0.0,0.0,4,0,0.0,0
mearepa01,973,924.0,24121.0,1582,2682,152.0,621
mearsch01,29,3.0,124.0,3,5,0.0,2
mearsni01,4,0.0,15.0,0,0,0.0,0
mechegi01,258,243.0,4297.0,94,157,12.0,13
mecirji01,474,0.0,1581.0,36,84,2.0,5
meddebr01,210,0.0,704.0,16,24,2.0,2
medicdo01,312,287.0,5990.0,114,286,21.0,12
medicto01,87,74.0,1849.0,472,39,1.0,35
medinad01,1,1.0,12.0,1,2,0.0,0
medinlu01,20,17.0,441.0,141,9,2.0,14
medinra01,32,12.0,272.0,6,5,0.0,2
medinyo01,146,0.0,438.0,6,15,2.0,0
medlekr01,174,76.0,1798.0,36,92,3.0,6
medliir01,9,0.0,0.0,0,1,0.0,0
medvisc01,28,0.0,115.0,2,10,1.0,0
medwijo01,1871,0.0,0.0,4152,143,86.0,36
meegape01,45,0.0,1092.0,25,74,21.0,1
meehabi01,1,0.0,0.0,1,2,0.0,0
meekda01,6,0.0,135.0,33,11,5.0,0
meekero01,42,0.0,0.0,7,39,1.0,2
meekev01,179,0.0,588.0,32,38,1.0,2
meekijo01,332,0.0,7899.0,125,457,61.0,17
meekssa01,58,0.0,0.0,81,123,8.0,33
meeleph01,7,0.0,24.0,1,1,0.0,0
meersru01,43,0.0,0.0,4,15,2.0,0
meeto01,8,5.0,147.0,8,18,5.0,0
meierda01,123,71.0,2127.0,176,3,4.0,1
meierdu01,69,64.0,1593.0,115,43,11.0,6
meinehe01,165,0.0,0.0,45,200,11.0,17
meinewa01,2,0.0,0.0,3,0,0.0,0
meinkbo01,2,0.0,15.0,3,4,0.0,0
meinkfr01,98,0.0,2421.0,81,216,44.0,20
meisiry01,20,1.0,71.0,1,2,0.0,0
meistge01,34,0.0,801.0,27,40,15.0,3
meistjo01,85,0.0,2055.0,198,164,39.0,27
meistka01,4,0.0,0.0,2,0,1.0,0
meixemo01,1,0.0,0.0,0,0,0.0,0
mejiaad01,62,25.0,462.0,5,16,4.0,0
mejiaal01,28,10.0,384.0,13,35,1.0,12
mejiaer01,16,9.0,258.0,27,7,1.0,1
mejiafr01,93,77.0,2039.0,662,35,3.0,1
mejiahu01,3,3.0,30.0,0,0,0.0,0
mejiaje01,113,18.0,550.0,14,18,1.0,1
mejiami01,21,1.0,150.0,14,0,1.0,0
mejiaro01,495,406.0,11319.0,830,43,34.0,7
mejiaro02,119,113.0,2902.0,234,314,22.0,64
mejiasa01,279,52.0,2848.0,240,10,7.0,2
mejiase01,10,6.0,183.0,20,10,1.0,3
melanma01,606,0.0,1818.0,64,93,3.0,12
meledu01,5,0.0,0.0,1,0,0.0,0
melenfr01,29,6.0,303.0,109,6,0.0,7
melenjo01,109,12.0,662.0,7,25,3.0,1
melenlu01,490,331.0,9757.0,876,22,21.0,5
melesa01,919,128.0,3351.0,2076,112,27.0,64
melhuad01,229,158.0,4599.0,1019,93,6.0,10
melilsk01,1350,0.0,0.0,3463,4503,218.0,972
mellajo01,2,0.0,0.0,0,8,1.0,1
mellake01,19,0.0,81.0,1,4,0.0,0
mellobi01,10,0.0,234.0,87,2,2.0,1
meloajo01,13,0.0,53.0,1,1,0.0,0
meloapa01,120,63.0,1650.0,145,22,14.0,2
meloju01,6,1.0,69.0,3,4,0.0,0
meltest01,23,1.0,192.0,5,21,0.0,2
meltobi01,1028,999.0,26038.0,1178,2079,149.0,217
meltocl01,272,0.0,0.0,45,397,16.0,15
meltoda01,5,0.0,45.0,5,0,0.0,0
meltoru01,162,0.0,0.0,18,118,9.0,5
melusmi01,125,105.0,2815.0,728,40,13.0,7
melvibo01,639,521.0,13969.0,2961,253,24.0,43
melviti01,13,10.0,144.0,3,6,1.0,0
menchke01,620,569.0,15193.0,1108,33,12.0,9
mendead01,5,5.0,74.0,2,2,0.0,1
mendeca01,9,3.0,102.0,28,3,2.0,1
mendedo01,72,60.0,1574.0,73,162,17.0,25
mendero01,45,0.0,140.0,5,3,0.0,0
mendeyo01,20,5.0,143.0,2,8,1.0,1
mendida01,46,37.0,1038.0,58,101,1.0,25
mendoca01,6,2.0,90.0,5,0,1.0,0
mendolu01,90,56.0,1077.0,40,53,3.0,5
mendoma01,669,424.0,11958.0,671,1508,90.0,279
mendomi01,9,0.0,54.0,8,5,0.0,0
mendomi02,1,0.0,3.0,0,0,0.0,0
mendora01,342,62.0,2391.0,59,142,5.0,8
menecfr01,389,303.0,8398.0,564,934,31.0,196
menefjo01,221,0.0,5379.0,382,305,51.0,12
menento01,23,0.0,87.0,1,2,1.0,0
menezco01,15,3.0,85.0,3,2,1.0,0
mengdda01,60,48.0,908.0,16,26,1.0,1
menhapa01,41,23.0,494.0,13,22,2.0,5
menkede01,1661,1406.0,38272.0,3108,3688,218.0,687
menosmi01,682,0.0,0.0,1420,85,52.0,15
mensoed01,77,0.0,0.0,152,9,6.0,1
menzete01,1,0.0,0.0,1,0,0.0,0
meolami01,18,0.0,0.0,1,11,0.0,0
meoliru01,243,176.0,4866.0,239,537,48.0,88
mercahe01,112,3.0,374.0,1,12,1.0,0
mercaor01,247,177.0,4761.0,1141,91,9.0,12
mercaos01,142,130.0,3530.0,301,6,6.0,0
mercehe01,76,38.0,1239.0,215,22,4.0,4
merceja01,1,0.0,3.0,0,0,0.0,0
mercejo01,1,0.0,0.0,1,0,1.0,0
mercejo02,145,79.0,1749.0,24,50,4.0,4
mercejo03,892,820.0,21891.0,1080,2366,70.0,500
mercelu01,44,36.0,979.0,77,3,2.0,1
mercema01,7,0.0,23.0,0,2,0.0,0
merceme01,1,0.0,6.0,0,1,0.0,0
merceor01,1124,925.0,24794.0,4322,291,61.0,299
mercewi01,553,0.0,12210.0,507,884,191.0,50
merchan01,2,1.0,30.0,3,1,0.0,0
merckke01,692,151.0,3976.0,53,158,17.0,8
meredcl01,286,0.0,850.0,22,55,3.0,3
merensp01,4,0.0,0.0,0,2,0.0,0
meridro01,51,0.0,226.0,1,16,0.0,2
merklfr01,1597,222.0,6093.0,15513,860,254.0,842
merlolo01,410,284.0,7987.0,693,682,40.0,127
merribi01,392,0.0,9663.0,1453,396,111.0,52
merribr01,34,0.0,132.0,1,5,0.0,0
merried01,58,0.0,1452.0,145,166,36.0,15
merrige01,13,0.0,294.0,14,6,1.0,0
merrihe01,17,0.0,0.0,25,20,6.0,0
merriji01,297,192.0,4449.0,45,203,13.0,8
merrijo01,1,0.0,0.0,0,0,0.0,0
merrill01,344,54.0,1509.0,837,18,13.0,6
merrill02,44,0.0,196.0,3,13,2.0,0
merriry01,9,5.0,95.0,1,5,0.0,1
merriwh01,620,576.0,15165.0,1151,1068,38.0,290
merryju01,8,3.0,39.0,0,3,0.0,0
mersoja01,122,0.0,0.0,253,316,14.0,69
mertesa01,1186,423.0,31017.0,2532,647,202.0,120
mertzji01,33,0.0,0.0,3,26,3.0,2
merulle01,602,0.0,0.0,1151,1808,172.0,328
merulma01,138,97.0,2642.0,560,40,11.0,13
mesajo01,1022,95.0,4646.0,112,197,17.0,11
mesame01,5,3.0,90.0,11,0,0.0,0
mesnest01,438,0.0,0.0,464,939,66.0,102
mesorde01,402,370.0,9895.0,2928,194,16.0,22
messean01,344,295.0,6694.0,136,318,41.0,15
messebo01,44,38.0,969.0,50,6,5.0,1
messebu01,5,0.0,0.0,0,6,0.0,0
messera01,173,0.0,554.0,5,24,3.0,1
messito01,3,0.0,72.0,5,7,0.0,0
metcaal01,8,0.0,159.0,9,12,11.0,0
metcami01,6,3.0,78.0,5,1,0.0,0
metcato01,8,0.0,39.0,0,2,0.0,0
metcatr01,75,63.0,1687.0,50,107,8.0,20
methasc01,16,0.0,0.0,10,27,2.0,3
methebu01,351,0.0,0.0,615,21,21.0,4
metivde01,54,0.0,0.0,8,38,1.0,3
metkoca01,933,25.0,708.0,4023,220,73.0,253
metroch01,109,0.0,0.0,193,16,5.0,3
metzgbu01,191,1.0,880.0,12,35,1.0,1
metzgro01,1189,1133.0,30229.0,1864,3561,135.0,675
metziwi01,5,0.0,0.0,13,15,0.0,2
metzlal01,519,0.0,0.0,1203,52,46.0,13
metzle01,29,0.0,0.0,40,56,5.0,8
meulehe01,156,122.0,3268.0,286,35,12.0,12
meusebo01,1380,0.0,0.0,2496,274,129.0,44
meuseir01,1223,0.0,0.0,2421,141,110.0,27
meyeral01,22,19.0,286.0,3,9,0.0,0
meyerbe01,286,0.0,0.0,413,35,33.0,7
meyerbe02,13,0.0,57.0,2,3,0.0,1
meyerbi01,104,0.0,0.0,457,146,25.0,7
meyerbo01,38,18.0,387.0,4,16,4.0,1
meyerbr01,34,0.0,152.0,4,14,0.0,0
meyerch01,911,180.0,4452.0,4537,996,146.0,99
meyerch02,74,51.0,1306.0,93,98,4.0,19
meyerda01,952,870.0,23034.0,4562,608,89.0,424
meyerda02,103,7.0,341.0,2,5,4.0,0
meyerdr01,5,3.0,99.0,8,6,1.0,1
meyerdu01,269,0.0,0.0,593,664,30.0,131
meyerge01,24,0.0,0.0,61,86,5.0,12
meyerhe01,5,0.0,123.0,6,7,6.0,0
meyerja01,202,24.0,1365.0,24,61,4.0,5
meyerjo01,51,40.0,948.0,290,25,5.0,33
meyerle01,321,106.0,8178.0,774,562,342.0,50
meyerle02,7,7.0,183.0,22,23,6.0,2
meyerlo01,3,0.0,24.0,2,0,1.0,0
meyerru01,319,49.0,1021.0,69,257,13.0,19
meyersc01,7,1.0,51.0,11,0,0.0,0
miadiba01,12,0.0,36.0,2,1,0.0,0
micelda01,631,9.0,2102.0,44,56,7.0,2
micelmi01,3,1.0,30.0,2,3,0.0,1
michaca01,1236,80.0,2160.0,2751,3526,237.0,826
michach01,61,24.0,574.0,16,43,2.0,3
michage01,913,804.0,21607.0,1513,2721,161.0,524
michaja01,676,478.0,13602.0,1102,34,15.0,6
michajo01,2,0.0,0.0,0,0,0.0,0
michajo02,28,0.0,0.0,5,24,3.0,1
michara01,22,0.0,0.0,32,33,2.0,5
mickeed01,9,2.0,51.0,77,9,0.0,6
mickegl01,4,0.0,0.0,0,2,1.0,0
mickoka01,29,0.0,95.0,1,4,0.0,0
middlja01,24,8.0,233.0,1,6,0.0,0
middlji01,51,0.0,0.0,11,51,2.0,0
middljo01,2,0.0,0.0,0,2,0.0,0
middlke01,104,0.0,287.0,4,5,0.0,0
middlwi01,337,297.0,8030.0,226,540,32.0,59
midkidi01,13,0.0,0.0,2,7,0.0,0
midkiez01,104,0.0,12.0,134,245,22.0,13
mielkga01,79,0.0,281.0,5,13,1.0,0
mientdo01,1008,892.0,23901.0,7586,504,37.0,670
mierked01,17,0.0,0.0,30,0,1.0,0
mieskma01,543,371.0,10412.0,876,31,19.0,4
miggila01,26,0.0,0.0,30,0,1.0,0
mihaljo01,62,0.0,0.0,145,186,8.0,53
mijarjo01,324,0.0,777.0,5,24,5.0,0
mikkepe01,364,3.0,1961.0,46,115,14.0,2
mikloha01,2,0.0,0.0,0,4,0.0,0
mikolmi01,101,74.0,1428.0,38,72,5.0,6
miksied01,919,246.0,7125.0,1679,1641,121.0,305
milacbo01,143,125.0,2387.0,100,98,6.0,13
milancl01,1903,419.0,11100.0,4095,294,216.0,58
milanho01,33,0.0,0.0,51,0,3.0,0
milbola01,867,575.0,16578.0,1146,1831,106.0,374
milchmi01,39,0.0,98.0,3,5,0.0,0
milesaa01,844,632.0,17488.0,1272,1801,68.0,401
milesca01,2,0.0,0.0,0,1,0.0,0
milesde01,323,0.0,0.0,691,24,21.0,4
milesdo01,5,5.0,118.0,16,0,0.0,0
milesji01,13,1.0,74.0,2,5,0.0,1
mileymi01,84,81.0,2197.0,129,216,20.0,62
mileywa01,255,249.0,4254.0,51,186,10.0,9
militsa01,12,11.0,208.0,4,5,2.0,0
miljujo01,127,0.0,0.0,22,123,7.0,6
millafe01,1452,1424.0,38033.0,3498,3846,151.0,856
millafr01,1,0.0,24.0,1,4,3.0,0
millake01,1187,1122.0,28170.0,6881,639,52.0,642
millean01,572,66.0,2379.0,33,63,10.0,2
millebe01,4,0.0,51.0,1,4,0.0,0
millebi01,1,0.0,3.0,0,0,0.0,0
millebi02,1627,0.0,0.0,3519,140,107.0,45
millebi03,1,0.0,0.0,0,1,0.0,0
millebi04,41,2.0,29.0,3,26,1.0,0
millebo01,23,0.0,426.0,5,35,4.0,0
millebo02,261,23.0,1334.0,55,148,2.0,12
millebo03,86,7.0,457.0,14,26,3.0,2
millebo04,694,99.0,4654.0,106,335,22.0,27
millebr01,176,134.0,3820.0,185,377,31.0,45
millebr02,717,624.0,16624.0,1355,1318,90.0,305
millech01,1,0.0,0.0,0,2,0.0,0
millech02,17,0.0,0.0,15,1,0.0,0
milleco01,203,158.0,4304.0,1098,99,8.0,14
millecy01,33,0.0,747.0,7,48,2.0,1
milleda01,210,97.0,3060.0,521,46,9.0,14
milleda02,964,893.0,23687.0,6702,511,37.0,56
milledo01,1344,0.0,33072.0,3678,1618,613.0,134
milledo02,1598,269.0,7251.0,9170,2769,318.0,786
milledo03,425,130.0,3441.0,673,58,32.0,13
milledu01,657,0.0,16932.0,1151,143,122.0,29
milledu02,51,0.0,1338.0,97,9,5.0,0
milledy01,251,1.0,1396.0,23,42,7.0,4
milleed01,8,0.0,195.0,5,3,5.0,0
milleed02,59,0.0,0.0,386,45,20.0,23
milleed03,1483,0.0,0.0,3220,4693,223.0,1002
milleed04,95,76.0,2133.0,179,6,2.0,0
milleel01,395,0.0,0.0,822,60,37.0,12
milleel02,12,0.0,0.0,11,5,1.0,0
millefr01,6,2.0,63.0,0,9,0.0,0
millefr02,163,0.0,0.0,24,286,12.0,3
millege01,17,0.0,429.0,86,20,7.0,1
milleha01,311,0.0,0.0,575,34,24.0,8
milleha02,7,0.0,0.0,11,2,0.0,0
millehu01,136,0.0,0.0,1269,65,14.0,48
milleia01,12,3.0,142.0,22,1,0.0,0
milleja01,3,0.0,0.0,8,0,1.0,0
milleja02,200,0.0,0.0,83,264,22.0,11
milleja03,4,0.0,12.0,0,0,0.0,0
milleja04,25,17.0,489.0,36,0,1.0,0
milleji01,18,0.0,438.0,26,47,5.0,6
milleji02,50,0.0,202.0,7,4,2.0,1
millejo01,29,1.0,714.0,87,79,32.0,6
millejo02,203,0.0,5382.0,248,649,138.0,52
millejo03,46,35.0,681.0,14,38,2.0,3
millejo04,20,11.0,350.0,50,4,0.0,3
millejo05,40,30.0,801.0,36,104,3.0,16
milleju01,216,33.0,1127.0,24,33,1.0,2
milleju02,150,0.0,469.0,5,12,1.0,0
milleke01,409,302.0,8401.0,738,577,47.0,118
milleke02,10,2.0,100.0,5,2,1.0,1
milleko01,5,0.0,114.0,9,6,6.0,1
milleku01,44,9.0,242.0,6,12,1.0,3
millela01,48,20.0,436.0,7,21,3.0,0
millela02,404,384.0,10236.0,859,19,10.0,2
millele01,5,2.0,56.0,3,0,0.0,0
millema01,15,0.0,31.0,3,3,0.0,0
millema02,100,0.0,318.0,7,18,1.0,0
millemi01,1,0.0,3.0,0,0,0.0,0
milleno01,382,319.0,8695.0,570,23,18.0,9
milleor01,287,241.0,6475.0,327,691,39.0,134
milleot01,893,19.0,537.0,3898,1055,135.0,87
milleot02,244,0.0,0.0,261,485,39.0,56
milleox01,24,0.0,0.0,10,17,1.0,1
millepa01,10,3.0,79.0,0,2,1.0,0
millera01,30,0.0,576.0,9,57,8.0,0
millera02,10,0.0,0.0,94,9,0.0,5
millera03,156,0.0,0.0,217,358,49.0,41
millera04,1,0.0,0.0,0,0,0.0,0
millera05,6,0.0,23.0,0,2,1.0,0
millere01,1,0.0,0.0,0,0,0.0,0
milleri01,1258,961.0,27580.0,2840,74,42.0,23
millero01,102,17.0,2319.0,50,216,13.0,9
millero02,1,0.0,0.0,0,0,0.0,0
millero04,2,0.0,7.0,0,0,0.0,0
milleru01,35,0.0,0.0,6,30,1.0,0
milleru02,2,0.0,0.0,3,3,2.0,0
millesh01,151,132.0,2278.0,43,56,7.0,4
millest01,704,64.0,4403.0,152,341,14.0,35
milleto01,60,4.0,1524.0,208,67,61.0,3
milletr01,203,14.0,802.0,15,26,3.0,0
milletr02,694,5.0,1570.0,44,68,2.0,11
millety01,2,1.0,15.0,0,2,0.0,0
millewa01,24,9.0,300.0,24,3,2.0,1
millewa02,619,58.0,1584.0,1157,72,55.0,15
millewa03,3,0.0,0.0,0,2,0.0,1
millewa04,151,147.0,2683.0,76,116,6.0,11
millewh01,4,0.0,0.0,1,1,1.0,0
millibi01,12,1.0,180.0,2,15,1.0,0
millibo01,61,3.0,188.0,6,16,0.0,2
millijo01,780,0.0,20322.0,4922,900,352.0,163
millijo02,35,0.0,0.0,7,36,2.0,1
millira01,607,561.0,14451.0,4665,425,44.0,486
millira02,38,26.0,730.0,59,99,6.0,23
milliwa01,239,0.0,0.0,704,122,29.0,14
millsal01,474,5.0,1908.0,46,77,10.0,10
millsal02,30,17.0,359.0,7,16,0.0,1
millsar01,19,0.0,0.0,7,13,0.0,0
millsbi01,1,0.0,0.0,0,0,0.0,0
millsbr01,44,26.0,791.0,30,43,4.0,5
millsbr02,21,14.0,237.0,5,3,0.0,0
millsbu01,341,0.0,0.0,727,21,28.0,4
millsch01,41,38.0,927.0,127,21,27.0,2
millsdi01,2,0.0,12.0,0,1,1.0,0
millsev01,337,139.0,9078.0,3227,47,207.0,122
millsfr01,2,0.0,0.0,5,4,1.0,0
millsja01,7,0.0,0.0,3,11,0.0,1
millsle01,96,0.0,0.0,9,65,10.0,2
millsru01,37,0.0,0.0,385,23,10.0,23
millswi01,2,0.0,48.0,1,2,0.0,0
millwke01,451,443.0,8161.0,145,284,13.0,19
milnaal01,189,0.0,0.0,31,163,7.0,12
milnebr01,2,2.0,44.0,4,0,1.0,0
milneed01,719,560.0,15955.0,1690,44,23.0,8
milneho01,74,0.0,167.0,5,9,0.0,2
milnejo01,987,878.0,22970.0,4811,313,57.0,382
milnepe01,10,0.0,0.0,15,0,2.0,0
milonto01,183,145.0,2741.0,37,105,4.0,4
milosmi01,114,0.0,0.0,213,336,26.0,79
milstge01,36,0.0,0.0,6,38,1.0,4
miltoer01,271,271.0,4747.0,47,144,5.0,5
miltola01,1,0.0,12.0,0,3,0.0,0
mimbsmi01,73,37.0,794.0,9,39,4.0,4
minahco01,2,2.0,42.0,0,2,1.0,0
minarru01,70,13.0,510.0,10,38,1.0,3
minayju01,125,0.0,385.0,10,5,3.0,0
minchdo01,1140,1056.0,28110.0,9182,696,95.0,796
minched01,20,19.0,519.0,63,1,12.0,0
minchna01,15,12.0,192.0,1,10,1.0,0
minerra01,1,0.0,0.0,0,0,0.0,0
minerza01,173,38.0,1157.0,14,47,2.0,3
minetcr01,55,15.0,435.0,6,11,0.0,0
mingost01,386,2.0,1760.0,44,116,8.0,11
minneda01,9,0.0,195.0,14,12,3.0,3
minnepa01,253,60.0,1268.0,75,310,13.0,26
minnido01,2,1.0,28.0,0,1,0.0,0
minorbl01,157,0.0,675.0,14,34,1.0,2
minorda01,76,62.0,1595.0,532,33,2.0,45
minormi01,248,181.0,3457.0,29,126,3.0,4
minorry01,113,81.0,2249.0,102,140,12.0,17
minosmi01,1791,1287.0,33888.0,3416,331,112.0,36
minshji01,6,0.0,16.0,0,0,0.0,0
minteaj01,139,0.0,382.0,1,11,0.0,1
mintogr01,710,7.0,3392.0,95,261,13.0,17
mintzst01,17,0.0,73.0,1,2,0.0,0
minutgi01,27,3.0,122.0,1,6,0.0,0
mirabdo01,524,406.0,11113.0,2724,230,24.0,33
mirabpa01,298,33.0,1499.0,33,73,7.0,7
miranan01,116,47.0,1090.0,14,41,4.0,2
miranar01,44,40.0,669.0,6,11,4.0,0
miranju01,72,54.0,1521.0,469,32,4.0,44
miranwi01,804,557.0,14210.0,1133,1945,121.0,415
mischpa01,78,24.0,602.0,10,25,2.0,2
misiean01,21,0.0,60.0,2,1,0.0,0
missejo01,100,0.0,0.0,229,281,43.0,29
misurmi01,5,0.0,31.0,0,0,0.0,0
mitchbo01,60,0.0,1503.0,37,62,27.0,1
mitchbo02,144,108.0,2688.0,237,5,4.0,2
mitchbo03,180,151.0,4135.0,455,10,2.0,4
mitchbr01,65,20.0,517.0,9,18,5.0,0
mitchch01,12,0.0,54.0,2,4,1.0,0
mitchcl01,488,0.0,0.0,730,654,32.0,90
mitchcr01,5,2.0,38.0,2,3,2.0,1
mitchda01,940,8.0,276.0,1934,43,30.0,13
mitchdj01,4,0.0,14.0,0,1,1.0,0
mitchfr01,188,98.0,4140.0,436,325,55.0,18
mitchjo01,320,0.0,0.0,621,965,78.0,151
mitchjo02,51,37.0,720.0,26,41,8.0,6
mitchke01,1076,1022.0,25754.0,1676,566,86.0,62
mitchke02,87,46.0,1468.0,93,1,3.0,0
mitchla01,7,0.0,36.0,1,0,1.0,0
mitchmi01,1118,567.0,14859.0,2187,183,100.0,46
mitchmo01,10,0.0,0.0,3,8,1.0,0
mitchpa01,125,96.0,1864.0,32,82,0.0,3
mitchro01,122,6.0,156.0,33,200,17.0,4
mitchru01,30,25.0,625.0,65,38,4.0,5
mitchwi01,277,21.0,621.0,63,344,43.0,10
mitrese01,143,64.0,1364.0,45,87,7.0,4
mittege01,833,715.0,19463.0,4551,450,66.0,71
mittera01,12,0.0,0.0,16,1,1.0,1
mizeca01,7,7.0,85.0,0,5,0.0,0
mizejo01,1675,0.0,0.0,14862,1033,133.0,1320
mizelvi01,268,167.0,3343.0,79,217,21.0,14
mizerjo01,101,78.0,2067.0,500,48,12.0,6
mlickda01,262,193.0,3698.0,90,125,10.0,16
mmahake01,4,2.0,23.0,0,1,1.0,0
moateda01,117,77.0,2221.0,220,10,3.0,3
mockga01,55,19.0,407.0,9,12,3.0,0
modakmi01,20,0.0,0.0,0,5,1.0,0
moehlbr01,332,252.0,4702.0,132,224,7.0,21
moellch01,479,396.0,10688.0,3028,190,22.0,16
moellda01,661,35.0,912.0,1005,98,72.0,24
moellde01,15,4.0,103.0,2,7,0.0,0
moelljo01,166,74.0,1749.0,35,109,5.0,7
moellro01,52,22.0,458.0,5,27,3.0,2
moffejo01,56,0.0,1446.0,421,42,33.0,23
moffesa01,91,0.0,2229.0,114,80,29.0,5
moffira01,534,1.0,2345.0,53,101,13.0,7
moforhe01,50,14.0,471.0,8,36,0.0,2
mogrige01,399,0.0,0.0,129,638,32.0,35
moharge01,15,0.0,0.0,3,14,0.0,0
moharjo01,3,0.0,0.0,1,0,0.0,0
mohleki01,3,0.0,78.0,10,10,1.0,1
mohlemi01,347,20.0,1251.0,19,56,4.0,6
mohorda01,254,0.0,1091.0,28,63,3.0,10
mohrdu01,438,346.0,9705.0,862,16,13.0,5
moisabi01,3,0.0,0.0,0,1,0.0,0
mokanjo01,531,0.0,0.0,995,59,38.0,9
molefe01,8,0.0,0.0,59,6,0.0,12
molesca01,4,0.0,48.0,0,2,0.0,0
molinbe01,1285,1234.0,32235.0,8122,659,52.0,70
molinbo01,129,103.0,2684.0,194,6,4.0,0
molinga01,46,0.0,156.0,2,5,0.0,1
molingu01,25,15.0,408.0,96,5,0.0,0
moliniz01,66,41.0,1139.0,264,20,2.0,2
molinjo01,929,772.0,20572.0,6056,444,39.0,57
molinya01,2036,1930.0,50319.0,13850,999,80.0,132
molitpa01,1495,1481.0,38996.0,3506,3241,208.0,664
molledu01,4,0.0,25.0,1,2,0.0,0
mollefr01,3,0.0,0.0,23,5,0.0,2
mollsa01,11,0.0,20.0,0,1,0.0,0
mollwfr01,506,0.0,0.0,4880,254,45.0,284
molonri01,1,0.0,3.0,0,0,0.0,0
molynvi01,13,0.0,0.0,1,12,0.0,1
monacbl01,3,0.0,0.0,4,5,0.0,0
monahri01,4,0.0,0.0,0,1,0.0,0
monahsh01,71,59.0,1612.0,124,3,1.0,1
monasca01,32,13.0,265.0,4,11,1.0,0
monbobi01,343,263.0,5884.0,155,266,7.0,19
moncayo01,389,386.0,10021.0,429,873,51.0,163
moncefr01,2,0.0,0.0,1,1,0.0,0
monchal01,10,0.0,0.0,5,5,2.0,1
moncrca01,10,6.0,165.0,11,1,0.0,0
mondari01,1742,1616.0,42802.0,3978,118,81.0,45
mondera01,1502,1471.0,39094.0,2932,112,76.0,23
mondera02,304,280.0,7463.0,460,769,23.0,184
moneljo01,13,9.0,264.0,64,0,0.0,0
moneydo01,1553,1477.0,39118.0,2697,3242,150.0,554
mongesi01,435,17.0,2292.0,37,89,11.0,5
moniami01,6,4.0,108.0,12,0,2.0,0
monrocr01,680,627.0,16643.0,1251,46,32.0,11
monroed01,10,0.0,0.0,0,10,3.0,2
monrofr01,2,0.0,45.0,6,1,1.0,0
monrojo01,46,0.0,0.0,81,134,19.0,12
monrola01,8,2.0,65.0,5,1,0.0,0
monroza01,24,6.0,184.0,7,11,1.0,2
montaed01,215,0.0,0.0,352,514,84.0,84
montafr01,70,40.0,783.0,3,15,3.0,0
montajo01,223,17.0,1640.0,29,82,7.0,4
montalu01,100,62.0,1793.0,125,4,3.0,0
montara01,1,0.0,3.0,1,1,0.0,0
montawi01,1516,1448.0,38698.0,10764,747,104.0,969
monteag01,11,0.0,42.0,0,1,0.0,1
monteau01,72,7.0,395.0,10,15,2.0,4
