playerID,p_W,p_L,p_G,p_GS,p_CG,p_SHO,p_SV,p_IPouts,p_H,p_ER,p_HR,p_BB,p_SO,p_ERA,p_WP,p_BK,p_BFP,p_GF,p_R
nagych01,129,105,318,297,31,6,0,5864,2188,980,217,586,1242,73.02,45,4,8454.0,9,1061
nagymi01,20,13,87,62,11,1,0,1256,431,193,37,210,170,35.95,14,1,1862.0,8,220
nagyst01,3,8,15,10,2,0,0,202,87,48,6,38,21,12.370000000000001,2,0,326.0,1,60
nahemsa01,10,8,90,12,3,0,1,673,222,117,8,127,101,17.939999999999998,9,3,1016.0,42,138
nakammi01,0,3,31,0,0,0,1,115,47,32,11,9,38,15.18,3,0,176.0,9,34
naktepe01,0,1,10,1,0,0,0,68,26,27,2,27,19,14.79,3,0,119.0,3,27
nancesh01,1,3,49,0,0,0,0,129,57,24,8,26,39,14.91,2,0,214.0,8,30
napiebu01,5,6,39,13,6,1,1,413,162,60,2,29,43,17.22,2,0,584.0,20,75
naranch01,1,2,17,3,0,0,0,103,37,17,7,17,26,4.46,1,0,155.0,7,22
narlera01,43,33,266,52,17,1,58,2106,606,281,80,335,454,20.39,16,3,3022.0,132,318
narrosa02,0,0,1,1,0,0,0,8,5,4,3,4,1,13.5,1,0,17.0,0,4
narumbu01,14,27,96,58,9,2,0,1190,398,196,50,177,220,36.45,11,1,1735.0,6,218
narvech01,30,19,118,65,0,0,0,1306,428,228,58,161,364,38.18,17,2,1876.0,14,236
nashbi01,0,0,2,0,0,0,0,4,1,0,0,1,0,0.0,0,0,6.0,2,0
nashji01,68,64,201,167,36,11,4,3322,1050,441,108,401,771,32.51,35,4,4697.0,15,490
nastuph01,3,5,34,15,1,0,0,342,123,57,16,48,53,15.95,3,0,501.0,4,65
nathajo01,64,34,787,29,0,0,377,2770,690,294,84,344,976,37.4,47,2,3771.0,587,317
natiojo01,0,2,2,2,0,0,0,35,12,9,2,8,8,6.94,0,0,55.0,0,9
naultda01,5,5,130,0,0,0,5,482,137,81,24,77,119,18.98,7,0,683.0,52,86
navarja01,116,126,361,309,32,8,2,6166,2313,1078,214,690,1113,72.74,92,6,9021.0,16,1206
navarju01,7,9,130,1,0,0,17,637,191,86,32,70,151,21.77,9,1,893.0,66,97
nayloea01,0,5,20,4,1,0,0,181,68,41,5,29,19,6.12,2,1,272.0,12,43
nayloro01,42,83,181,136,67,2,0,3033,1174,442,34,346,282,27.82,22,2,4381.0,28,584
naymimi01,5,7,52,9,1,0,2,337,89,49,5,80,64,23.52,2,0,504.0,26,57
neaglde01,124,92,392,286,20,7,3,5671,1887,891,250,594,1415,69.69,47,6,8031.0,23,948
neaglja01,16,50,70,68,60,2,0,1681,659,286,17,141,152,24.82,62,0,2579.0,2,479
nealbl01,5,4,113,0,0,0,0,372,161,70,13,51,93,36.83,7,0,574.0,27,74
nealejo01,12,12,31,25,21,1,3,683,233,116,12,73,58,22.310000000000002,31,0,993.0,6,172
nealza01,2,4,31,6,0,0,2,257,93,47,15,7,37,21.22,3,1,351.0,12,49
necciro01,1,6,12,9,0,0,0,164,63,43,5,32,31,7.08,3,0,248.0,2,45
negraro01,6,6,66,15,2,0,3,488,170,73,23,57,81,18.32,5,2,698.0,19,81
neherji01,0,0,1,0,0,0,0,3,0,0,0,0,0,0.0,0,0,3.0,1,0
nehfar01,184,120,451,319,182,28,13,8123,2715,964,107,640,844,65.55,34,3,11185.0,84,1164
neibaga01,4,8,75,4,0,0,1,446,135,79,22,87,81,30.75,6,0,664.0,21,86
neideni01,0,0,4,0,0,0,0,25,10,5,1,2,4,5.4,0,0,34.0,1,5
neidlji01,5,3,12,12,0,0,0,222,67,27,4,15,46,3.28,0,1,301.0,0,30
neigeal01,0,0,6,0,0,0,0,38,16,8,2,4,3,5.68,1,0,59.0,3,8
neitzer01,0,0,2,0,0,0,0,22,8,5,0,4,1,6.14,0,0,32.0,2,5
nekolbo01,0,0,11,1,0,0,0,60,25,13,1,16,2,31.34,0,0,97.0,8,14
nelsoan01,0,0,2,1,0,0,0,27,11,2,0,4,1,2.0,0,0,44.0,1,4
nelsobi01,1,2,3,3,3,0,0,78,26,13,1,8,6,4.5,5,0,115.0,0,21
nelsoem01,5,4,25,8,3,1,1,232,94,35,3,27,17,7.51,2,0,346.0,11,39
nelsoge01,53,64,493,68,6,1,28,3240,1061,496,117,418,655,61.45,46,10,4652.0,153,537
nelsoje01,48,45,798,0,0,0,33,2354,633,297,55,428,829,57.589999999999996,36,3,3402.0,237,329
nelsoji01,6,4,32,12,1,1,0,309,91,35,5,64,53,5.76,5,0,451.0,3,41
nelsoji02,33,46,119,107,1,0,0,1900,629,297,69,240,578,25.0,31,2,2740.0,3,333
nelsojo01,7,2,157,0,0,0,13,456,136,74,20,84,154,73.05,7,1,683.0,58,83
nelsoky01,0,0,1,0,0,0,0,2,3,4,1,1,0,54.0,0,0,6.0,0,4
nelsolu01,3,0,9,1,0,0,0,73,22,8,1,11,11,2.96,0,0,102.0,4,9
nelsoly01,33,42,166,60,29,2,6,2030,777,395,86,262,255,71.56,12,0,3046.0,76,446
nelsome01,4,10,93,11,1,0,5,521,184,85,19,69,98,81.52,8,0,776.0,31,95
nelsoni01,1,0,11,0,0,0,0,62,20,11,4,11,18,4.79,0,0,90.0,4,13
nelsore01,10,12,39,24,13,1,1,565,221,95,4,85,68,58.449999999999996,8,2,826.0,12,127
nelsoro02,29,32,135,77,20,7,4,1909,516,216,44,190,371,33.3,25,2,2556.0,22,234
nenro01,45,42,643,4,0,0,314,2145,607,237,51,260,793,37.66,36,3,2983.0,549,266
nerishe01,17,22,331,0,0,0,72,1000,280,125,47,119,422,21.98,19,5,1402.0,168,137
nesbian01,1,1,24,0,0,0,0,65,22,13,2,8,14,5.4,3,0,98.0,6,14
neshepa01,36,25,544,0,0,0,16,1464,375,153,57,133,471,43.3,9,0,1959.0,119,167
neubaha01,1,0,7,0,0,0,0,31,17,14,2,11,4,12.19,0,0,60.0,5,18
neuerte01,4,2,7,6,6,3,0,162,40,13,1,19,22,2.17,0,0,211.0,1,21
neugeni01,2,8,14,14,0,0,0,184,62,34,11,50,58,12.219999999999999,5,2,290.0,0,38
neumeda01,0,0,3,0,0,0,0,9,2,3,0,3,0,9.0,0,0,13.0,0,3
neumi01,0,0,33,0,0,0,1,138,48,19,3,28,22,8.14,4,0,212.0,26,20
neveler01,0,1,14,1,0,0,1,62,27,14,0,8,9,16.049999999999997,0,0,92.0,6,14
neverdo01,1,4,76,0,0,0,0,242,93,61,20,35,77,29.63,7,0,366.0,29,64
neverer01,6,12,44,12,6,0,2,535,196,92,13,61,39,12.4,6,1,759.0,19,111
newbeja01,4,0,61,0,0,0,1,199,62,30,13,37,64,12.59,4,0,291.0,15,33
newcodo01,149,90,344,294,136,24,7,6464,2102,852,252,490,1129,48.22,22,3,8891.0,34,956
newcose01,22,23,109,57,0,0,1,1038,318,160,40,173,343,22.58,12,0,1515.0,4,170
newelto01,0,0,2,0,0,0,0,3,4,4,1,3,1,36.0,0,0,10.0,0,4
newhado01,4,3,42,0,0,0,5,158,44,14,2,42,37,12.25,3,0,243.0,26,17
newhoha01,207,150,488,374,212,33,26,8979,2674,1016,137,1249,1796,57.32,65,7,12648.0,79,1197
newkifl01,0,0,1,0,0,0,0,3,1,0,0,1,0,0.0,0,0,5.0,1,0
newkijo01,0,1,3,1,0,0,0,26,10,7,1,9,3,18.9,1,0,42.0,2,9
newlima01,1,2,15,1,0,0,1,101,47,24,5,14,13,12.51,2,0,158.0,9,28
newmaal02,2,2,19,0,0,0,0,51,28,15,3,10,20,27.14,2,1,86.0,6,15
newmafr01,33,39,108,93,18,4,0,1830,589,231,38,154,254,27.1,15,2,2512.0,8,255
newmaje01,0,0,1,0,0,0,0,3,1,0,0,0,0,0.0,0,0,5.0,1,0
newmajo01,0,0,14,0,0,0,0,53,27,16,4,12,11,21.56,1,1,92.0,8,19
newmara01,3,3,45,0,0,0,4,191,53,21,6,24,46,6.470000000000001,3,0,261.0,24,21
newsobo01,211,222,600,483,246,31,21,11278,3769,1664,206,1732,2082,118.53,60,7,16467.0,71,1908
newsodi01,35,33,85,74,36,4,0,1578,575,263,32,214,138,13.629999999999999,13,0,2334.0,5,296
newsolj01,0,1,5,4,0,0,0,47,20,9,4,1,9,5.17,0,0,68.0,0,9
newtodo01,54,72,178,139,99,8,3,3605,1179,430,17,416,503,27.72,28,0,5069.0,34,611
nicasju01,40,46,364,82,0,0,9,2161,769,377,83,260,668,84.03999999999999,20,4,3143.0,59,402
nichobr01,0,0,1,0,0,0,0,3,5,4,0,0,0,36.0,0,0,8.0,1,4
nichoch01,1,8,44,5,1,0,1,368,167,98,11,56,33,61.010000000000005,3,0,591.0,12,116
nichoch02,34,36,189,71,23,4,10,1810,600,244,45,280,266,38.17,19,2,2622.0,53,286
nichodo02,0,4,24,0,0,0,1,124,46,23,1,16,9,5.01,1,0,179.0,7,27
nichofr01,0,0,2,0,0,0,0,12,8,3,1,2,1,6.75,0,0,19.0,1,3
nichoki01,362,208,621,562,532,48,16,15202,4929,1664,156,1272,1881,55.53,169,1,21082.0,56,2480
nichoro02,11,31,100,48,6,1,1,1238,460,203,42,121,214,36.49,8,3,1791.0,14,234
nichotr01,28,73,106,98,90,1,0,2643,1045,298,6,91,174,19.299999999999997,66,1,3941.0,9,672
nichtch01,1,4,92,0,0,0,1,336,144,65,16,31,78,27.45,7,0,508.0,20,71
nickldo01,1,0,20,0,0,0,0,62,32,18,3,15,10,28.22,0,0,112.0,11,20
nicolge01,5,7,17,12,7,0,0,274,118,73,7,84,45,29.65,4,0,476.0,4,106
nicolju01,10,13,50,33,0,0,0,604,234,104,24,60,86,14.059999999999999,3,0,876.0,6,111
niedda01,17,18,52,41,3,1,0,725,262,136,26,105,146,45.41,8,3,1071.0,3,144
niedeto01,36,46,484,0,0,0,97,1959,601,239,60,226,474,38.72,14,1,2737.0,276,251
niehadi01,4,5,45,9,3,0,2,380,128,53,4,59,43,14.82,5,0,555.0,26,84
niekrjo01,221,204,702,500,107,29,16,10752,3466,1431,276,1262,1747,101.11,172,8,15166.0,93,1620
niekrph01,318,274,864,716,245,45,29,16213,5044,2012,482,1809,3342,106.56,226,42,22677.0,83,2337
nielsje01,1,0,30,0,0,0,0,96,35,21,2,22,20,12.61,1,1,152.0,15,23
nielssc01,9,11,38,18,3,3,2,428,178,87,26,51,47,30.62,3,0,634.0,9,94
niemaje01,40,26,97,92,4,3,0,1633,523,247,65,177,409,20.529999999999998,19,0,2306.0,3,264
niemara01,7,8,122,10,3,2,3,600,219,103,8,82,102,37.44,11,4,885.0,36,112
niemeja01,0,0,3,0,0,0,0,9,5,2,0,2,1,6.0,0,0,15.0,3,3
niesejo01,69,68,211,197,3,2,0,3568,1279,538,131,367,914,50.879999999999995,36,0,5154.0,4,603
niesoch01,0,0,2,0,0,0,0,6,1,1,1,1,5,4.5,0,0,8.0,1,1
nievefe01,8,11,99,19,0,0,0,557,177,95,34,84,143,21.59,5,0,806.0,22,97
nieveju01,32,25,94,81,8,5,1,1472,507,257,54,227,352,13.879999999999999,8,4,2159.0,4,289
nifu01,0,1,58,0,0,0,0,162,47,26,5,30,43,9.26,4,1,237.0,14,28
niggejo01,64,69,184,161,81,12,0,3752,1111,447,60,516,620,42.53,34,0,5329.0,13,534
nippeal01,46,50,144,124,21,0,1,2393,846,401,97,303,381,30.799999999999997,23,4,3502.0,8,452
nippedu01,14,16,119,23,0,0,0,804,290,158,35,136,214,37.35,11,1,1218.0,24,163
nippeme01,0,0,4,0,0,0,0,18,4,3,1,4,3,4.5,0,0,27.0,0,3
nischro01,5,8,88,1,0,0,6,346,124,54,12,48,58,18.72,3,0,511.0,40,65
nitchot01,1,0,7,0,0,0,0,56,19,11,4,1,4,5.3,0,0,78.0,3,14
nitkocj01,18,32,336,44,0,0,3,1437,519,286,57,263,347,70.47,20,7,2201.0,55,318
nixja02,2,5,9,9,0,0,0,127,52,33,8,13,21,7.02,4,0,190.0,0,33
nixonwi01,69,72,225,177,51,9,3,3702,1277,602,90,530,616,41.77,29,1,5391.0,21,674
noboaju01,0,0,1,0,0,0,0,2,0,0,0,1,0,0.0,0,0,2.0,1,0
noesihe01,12,34,119,57,1,0,0,1269,463,259,72,160,303,75.43,21,4,1845.0,32,271
nogosst01,0,1,7,0,0,0,0,20,12,8,2,2,6,10.8,0,0,34.0,6,8
nolaaa01,58,40,139,139,2,1,0,2528,723,325,92,258,922,21.43,11,1,3466.0,0,345
nolanga01,110,70,250,247,45,14,0,5024,1505,573,146,413,1039,40.71,26,10,6836.0,1,623
nolanth01,23,52,79,78,74,1,0,2028,720,224,6,135,274,16.97,55,0,2913.0,1,434
nolasri01,114,118,330,312,12,6,0,5663,2045,957,239,460,1513,65.3,52,5,8059.0,1,1023
nolddi01,0,2,7,3,0,0,0,61,19,11,1,13,10,4.87,1,0,92.0,0,13
nolesdi01,36,53,277,96,3,3,11,2581,909,436,66,338,455,100.74000000000001,23,16,3782.0,68,490
nolinse01,1,3,8,7,0,0,0,94,43,24,6,13,15,54.78,3,1,149.0,1,26
nolteer01,5,8,26,19,1,0,0,312,115,65,14,58,69,34.64,7,3,481.0,4,70
nomohi01,123,109,323,318,16,9,0,5929,1768,932,251,908,1918,74.29,109,17,8462.0,2,993
nomurta01,0,0,21,0,0,0,0,41,11,13,2,18,9,8.56,2,1,71.0,2,14
nopsje01,72,41,136,122,99,7,1,2965,1083,406,17,281,294,29.6,24,0,4247.0,11,581
norbejo01,4,3,78,0,0,0,1,236,61,35,8,51,65,16.72,4,1,341.0,16,36
nordhwa01,0,0,2,0,0,0,0,6,2,2,0,1,2,9.0,0,0,8.0,2,2
noriejo01,0,0,13,0,0,0,0,77,37,21,1,13,10,13.870000000000001,2,0,126.0,5,23
normafr01,104,103,403,268,56,15,8,5819,1790,784,188,815,1303,81.28999999999999,89,12,8279.0,42,864
norribu01,67,90,355,188,0,0,47,3664,1220,604,156,485,1153,61.27,50,4,5304.0,87,654
norrida01,18,31,111,83,0,0,0,1362,478,225,67,154,410,35.05,12,1,1969.0,5,242
norrimi01,58,59,201,157,52,7,0,3373,972,486,108,499,636,37.66,53,17,4797.0,16,542
northja01,6,6,18,7,6,1,0,232,69,25,2,13,13,5.93,1,0,306.0,8,31
northlo01,21,16,172,25,8,0,13,1389,509,228,24,200,199,47.480000000000004,10,2,2031.0,80,274
nortoef01,5,2,12,7,3,0,0,183,80,28,2,25,16,9.95,2,0,286.0,4,43
nortoph01,2,6,92,2,0,0,0,277,94,52,10,54,61,22.27,3,0,411.0,18,57
nortoto01,0,1,21,0,0,0,0,97,31,10,1,14,22,2.78,1,0,139.0,7,14
norwoja01,0,2,23,0,0,0,0,66,27,11,1,14,21,23.18,3,0,107.0,8,14
nosekra01,1,3,5,4,0,0,0,37,14,14,3,19,7,21.21,1,0,66.0,0,15
nottedo01,36,51,296,89,16,2,21,2785,902,377,69,283,525,39.64,21,1,3916.0,93,443
noursch01,0,0,3,0,0,0,0,15,5,4,0,5,3,7.2,0,0,24.0,2,5
novaiv01,90,77,240,227,10,3,1,4043,1463,656,185,368,963,59.2,64,3,5778.0,9,702
novoara01,0,4,22,9,2,0,1,224,79,42,10,35,31,11.25,1,0,337.0,2,46
novoaro01,7,7,131,0,0,0,0,425,149,71,23,63,115,14.26,9,1,635.0,23,84
noyeswi01,11,15,49,29,14,1,1,740,254,103,7,98,93,20.93,2,0,1036.0,15,131
nunezab01,0,0,1,0,0,0,0,1,0,0,0,0,0,0.0,0,0,1.0,1,0
nunezed01,28,36,427,14,0,0,54,1957,666,304,74,280,508,73.75,23,10,2866.0,211,345
nunezed02,0,0,1,0,0,0,0,3,1,1,1,0,0,9.0,0,0,4.0,1,1
nunezfr01,1,3,13,0,0,0,0,47,16,13,1,11,16,16.71,2,0,76.0,0,14
nunezjh01,0,0,7,0,0,0,0,17,10,6,1,2,3,9.53,2,0,29.0,4,6
nunezjo01,9,10,77,22,0,0,0,593,188,111,20,111,171,17.14,9,4,870.0,23,118
nunezjo02,4,2,63,0,0,0,0,180,62,30,7,26,60,16.81,5,0,269.0,11,35
nunezle01,21,23,349,6,0,0,93,1166,382,185,50,133,314,34.45,13,2,1662.0,184,196
nunezvl01,21,34,254,27,0,0,21,1326,430,237,55,199,327,94.57,22,3,1924.0,91,264
nunnho01,4,3,46,0,0,0,0,206,73,39,3,42,50,16.759999999999998,2,0,312.0,20,41
nunovi01,8,21,155,42,0,0,0,1131,377,170,65,105,312,33.01,8,5,1595.0,38,179
nuxhajo01,135,117,526,287,83,20,19,6908,2310,998,209,776,1372,135.87,45,7,9813.0,100,1093
nyeri01,26,31,113,63,16,1,4,1433,472,197,50,140,267,22.810000000000002,4,2,2016.0,15,222
nyery01,0,2,5,2,0,0,0,39,23,14,3,9,10,35.25,0,0,71.0,2,14
nymanje01,6,7,30,19,3,2,0,331,104,56,9,57,69,22.49,2,1,483.0,3,62
oakstr01,0,2,4,2,0,0,0,41,21,11,1,6,10,7.24,0,0,65.0,1,11
oanapr01,3,2,13,1,0,0,1,136,37,19,4,26,18,6.09,0,0,197.0,8,23
oberbhe01,0,5,8,5,3,0,0,107,56,21,0,5,7,8.76,3,0,172.0,3,38
obergsc01,18,8,259,0,0,0,7,772,238,110,26,101,234,19.92,18,1,1088.0,57,120
oberhbr01,14,23,82,44,2,1,1,972,365,157,41,87,220,24.990000000000002,5,3,1408.0,15,167
oberldo01,1,2,3,3,3,0,0,77,27,15,2,18,23,5.26,5,0,123.0,0,33
oberlfr01,5,24,44,26,16,0,0,681,236,95,3,88,80,18.81,8,1,961.0,12,143
obermwe01,11,22,80,48,1,1,0,946,379,204,42,141,166,34.43,14,0,1454.0,9,220
obriebi01,1,0,2,0,0,0,0,30,8,2,0,3,7,1.8,1,0,42.0,2,5
obriebo01,2,2,14,4,1,1,0,126,42,14,4,13,15,3.0,5,2,177.0,5,18
obriebu01,29,25,64,54,36,4,0,1296,391,126,3,159,204,10.58,6,1,1741.0,7,172
obrieda01,0,0,1,0,0,0,0,3,1,0,0,1,0,0.0,0,0,4.0,0,0
obrieda02,59,65,136,126,113,2,2,3242,1119,442,36,486,398,14.5,96,0,4898.0,9,746
obrieda03,1,3,13,2,0,0,0,87,43,19,1,11,17,12.68,0,1,141.0,5,22
obrieed01,1,0,5,1,1,0,0,49,16,6,3,4,11,15.69,0,0,68.0,2,6
obriejo03,1,3,25,1,0,0,0,183,61,38,9,35,30,31.42,3,0,276.0,10,43
obrieto01,0,0,1,0,0,0,0,11,4,3,0,5,0,7.36,0,0,24.0,0,5
ockeywa01,0,0,2,0,0,0,0,8,2,1,1,2,1,3.38,1,0,12.0,1,1
oconnan01,0,1,1,1,1,0,0,24,15,9,0,7,5,10.13,0,0,45.0,0,11
oconnbr01,0,0,6,1,0,0,0,37,12,7,2,11,7,5.11,4,0,62.0,2,11
oconnfr01,0,0,3,1,0,0,1,12,2,5,0,9,0,11.25,2,0,23.0,1,5
oconnja02,14,17,129,28,6,1,2,956,343,173,36,163,177,27.18,10,2,1426.0,37,187
oconnmi01,4,10,35,21,0,0,0,362,112,71,18,59,71,20.5,10,0,532.0,2,76
oconnpa01,0,0,1,0,0,0,0,9,4,2,0,2,1,6.0,2,0,14.0,1,3
odayda01,40,19,604,0,0,0,21,1730,430,161,59,158,600,35.21,3,2,2321.0,151,173
odayha01,73,110,201,192,177,5,4,4954,1655,687,65,578,663,29.15,122,0,7247.0,8,1128
odeapa01,0,0,4,0,0,0,0,19,9,4,0,8,0,15.58,0,1,35.0,2,4
odellbi01,105,100,479,199,63,13,48,5451,1697,665,137,556,1133,44.54,30,5,7643.0,137,758
odenwte01,1,0,11,0,0,0,0,56,22,9,0,8,6,42.06,1,1,83.0,1,11
odombl01,84,85,295,229,40,15,1,4527,1362,620,103,788,857,78.59,92,3,6528.0,21,708
odomda01,0,3,22,3,1,0,2,164,54,32,3,30,17,5.27,1,0,238.0,13,32
odonnge01,3,9,21,10,3,0,1,262,105,44,4,21,8,4.53,2,0,373.0,6,50
odonojo01,39,55,257,96,13,4,10,2253,780,340,78,260,377,41.46,18,1,3235.0,56,382
odonojo02,0,1,11,1,0,0,0,59,22,10,4,10,16,4.58,0,0,90.0,3,12
odorija01,62,56,195,192,0,0,1,3127,934,454,141,358,995,38.75,18,2,4381.0,2,485
odoulle01,1,1,34,1,0,0,0,233,104,42,2,49,19,17.32,2,0,372.0,26,71
oelkebr01,3,8,45,12,0,0,1,310,126,69,20,57,46,13.350000000000001,4,0,485.0,9,72
oeschjo01,82,116,365,197,99,18,8,5454,1936,770,61,651,535,59.61,46,10,7814.0,112,947
oflaher01,23,15,496,0,0,0,1,1249,407,171,28,153,318,75.92999999999999,21,1,1796.0,68,191
ogandal01,33,19,284,48,1,1,4,1513,442,196,53,186,408,43.96,27,3,2110.0,62,211
ogandne01,0,0,18,0,0,0,0,59,17,8,0,10,10,11.3,1,0,86.0,6,10
ogdencu01,18,19,93,38,19,4,0,1133,378,159,13,186,88,23.84,7,1,1672.0,31,192
ogdenja01,25,34,123,57,29,2,3,1586,570,249,39,181,144,20.34,6,2,2330.0,41,290
ogeach01,37,35,129,94,3,1,0,1898,672,343,93,214,369,30.13,14,5,2747.0,9,364
ogradch01,2,2,21,6,0,0,0,120,40,21,6,22,38,10.79,0,1,177.0,2,21
ogrodjo01,0,0,1,0,0,0,0,3,6,6,0,3,0,54.0,0,0,13.0,0,8
oharabi01,0,0,1,0,0,0,0,3,0,0,0,0,0,0.0,0,0,3.0,0,0
ohkato01,51,68,202,178,5,1,0,3210,1182,506,140,302,590,55.3,35,2,4620.0,11,568
ohlenro01,30,41,209,80,0,0,3,1760,620,314,90,222,444,51.29,26,3,2575.0,49,332
ohljo01,0,0,4,0,0,0,0,26,7,2,0,1,2,2.08,0,0,38.0,4,4
ohmanwi01,12,16,483,0,0,0,3,1059,322,168,42,159,336,54.25,21,2,1544.0,97,175
ohmeke01,0,0,2,0,0,0,0,13,3,0,0,1,2,0.0,1,0,17.0,0,0
ohse01,16,13,232,0,0,0,42,677,204,83,29,56,252,20.56,9,0,939.0,88,91
ohtansh01,4,3,12,12,0,0,0,160,41,26,6,30,66,41.11,6,0,227.0,0,26
ojalaki01,3,10,56,19,1,0,0,493,177,86,19,83,99,21.73,6,0,740.0,7,98
ojedaau01,0,0,1,0,0,0,0,3,0,0,0,0,0,0.0,0,0,3.0,1,0
ojedabo01,115,98,351,291,41,16,1,5653,1833,764,145,676,1128,79.37,30,19,7977.0,26,856
okajihi01,17,8,266,0,0,0,6,751,228,86,27,88,216,19.29,5,0,1058.0,44,87
okertst01,1,1,70,0,0,0,0,145,42,23,6,15,44,10.11,0,0,203.0,10,24
okriefr01,1,2,21,1,1,0,0,123,44,24,2,18,9,5.27,0,0,172.0,14,29
oldhare01,39,48,176,92,38,2,12,2563,978,394,35,292,267,28.48,16,5,3716.0,49,489
olinst01,16,19,195,1,0,0,48,819,272,94,14,90,173,12.86,3,1,1155.0,118,108
olivaom01,77,86,349,229,16,2,4,4775,1678,826,159,685,853,73.97,46,7,6966.0,42,889
olivean01,0,5,7,7,0,0,0,95,37,25,6,21,23,13.879999999999999,4,0,151.0,0,29
oliveda02,118,98,766,229,11,4,7,5747,2037,960,216,720,1259,91.19,60,15,8346.0,121,1045
olivefr01,11,15,116,18,1,0,5,705,221,97,36,68,130,14.79,4,5,965.0,30,105
olivele01,0,1,27,0,0,0,0,88,28,17,2,15,19,22.19,3,0,125.0,8,17
olivoch01,7,6,96,0,0,0,12,423,129,62,13,50,98,27.36,7,0,592.0,32,65
olivodi01,5,6,85,1,0,0,7,322,112,37,7,39,85,10.96,1,0,464.0,28,42
ollomji01,0,1,24,3,0,0,0,135,39,25,5,12,28,9.0,1,0,187.0,5,28
olmosed01,1,1,11,2,0,0,0,57,23,11,3,11,6,11.7,1,0,91.0,3,17
olmstal01,1,1,5,5,0,0,0,104,32,11,2,14,14,2.86,1,0,147.0,0,13
olmstfr01,19,20,66,37,26,5,2,1076,378,109,5,93,135,21.47,11,0,1442.0,19,162
olmstha01,1,2,3,3,3,0,0,75,18,9,0,12,6,3.24,0,0,100.0,0,10
olsenke01,0,5,28,10,0,0,0,248,93,47,7,37,63,18.48,4,1,368.0,5,51
olsenol01,8,7,54,17,6,0,3,535,189,98,9,57,64,10.84,5,0,777.0,17,114
olsensc01,37,49,130,127,0,0,0,2169,778,390,108,291,528,29.62,24,0,3179.0,0,446
olsenve01,30,26,112,60,23,7,2,1548,547,195,18,192,201,13.4,5,1,2247.0,32,226
olsonga01,14,22,104,44,0,0,1,863,336,200,46,143,193,134.66,14,1,1328.0,17,205
olsongr01,40,39,622,0,0,0,217,2016,598,258,46,330,588,91.22999999999999,43,7,2889.0,447,275
olsonte01,1,1,18,3,1,0,0,173,75,46,7,25,18,21.03,3,0,268.0,9,49
olsonty01,5,3,124,0,0,0,1,282,94,40,9,46,94,21.490000000000002,3,1,413.0,22,41
olwined01,0,1,80,0,0,0,3,269,82,45,13,29,54,15.16,7,2,375.0,28,51
omallry01,1,1,2,2,0,0,0,38,10,3,0,7,4,2.13,0,0,55.0,0,3
omogrbr01,0,2,29,0,0,0,0,112,48,23,5,18,34,11.94,0,0,174.0,7,24
ondrulo01,21,11,288,0,0,0,2,831,267,124,35,114,218,29.9,21,1,1202.0,74,132
onealra01,17,19,142,46,2,0,3,1322,461,213,48,149,248,33.0,37,2,1885.0,24,240
onealsk01,0,0,13,1,0,0,0,76,44,26,2,14,8,18.3,0,0,127.0,5,28
oneiled01,0,8,8,8,8,0,0,204,111,70,0,45,19,17.57,13,0,364.0,0,95
oneilem01,15,26,66,49,19,2,0,1067,348,188,14,260,144,14.31,16,2,1629.0,9,208
oneilha01,0,0,4,0,0,0,0,15,3,1,0,4,2,3.0,0,0,21.0,1,1
oneilj01,0,4,5,4,3,0,0,102,59,19,3,0,0,5.03,2,0,172.0,1,45
oneilmi01,32,44,85,77,68,4,2,2083,739,211,8,169,228,10.1,3,0,2939.0,8,358
oneilpa01,0,0,1,0,0,0,0,6,2,3,1,4,2,13.5,0,0,11.0,1,3
oneilti01,16,16,36,33,29,0,0,867,307,109,8,115,91,6.75,47,0,1319.0,3,224
ontivst02,34,31,207,73,6,2,19,1985,622,270,60,207,382,39.92,29,6,2773.0,65,308
oquenjo01,0,1,3,0,0,0,0,18,10,8,0,9,2,58.5,1,0,37.0,3,8
oquismi01,25,31,133,79,1,0,0,1665,623,337,73,243,351,33.16,14,0,2492.0,13,348
oriledo01,1,1,27,2,0,0,1,140,58,32,5,24,23,12.34,6,0,227.0,10,38
oropeed01,8,4,125,0,0,0,0,276,99,75,11,72,78,31.86,6,2,444.0,22,79
oroscje01,87,80,1252,4,0,0,144,3886,1055,455,113,581,1179,98.69,40,11,5460.0,501,512
orour01,0,1,1,1,1,0,0,27,16,8,0,2,0,8.0,1,0,51.0,0,15
orourji01,0,1,6,0,0,0,2,59,17,9,0,2,4,9.27,1,0,70.0,3,14
orourmi01,1,2,5,5,5,0,0,123,45,18,0,10,8,3.95,0,0,179.0,0,19
orourry01,0,1,56,0,0,0,0,145,34,26,6,28,49,10.1,4,1,204.0,13,28
orrda01,0,0,3,0,0,0,0,30,11,8,2,5,1,7.2,2,0,49.0,3,13
orreljo01,4,4,32,7,1,0,1,269,90,30,1,46,26,9.14,3,0,395.0,14,40
ortegan01,0,2,3,3,0,0,0,38,19,13,4,6,7,9.24,0,0,62.0,0,15
ortegjo01,0,3,14,0,0,0,0,47,13,10,3,11,15,34.24,0,0,74.0,5,10
ortegph01,46,62,204,141,20,9,2,2855,884,468,131,378,549,78.64,25,8,4064.0,29,498
orthal01,204,189,440,394,324,31,6,10064,3564,1256,75,661,948,63.46,43,1,13837.0,44,1704
